country,state,city,store_name,address_line_1,address_line_2,phone,url,id,updated,lang,store_name,address_line_1_local,address_line_2_local,state_local,city_local,postal_code,message_local,latitude,longitude,dates,days,times_local,special_hours,closed,time_created
United States,Texas,Southlake,Southlake Town Square,260 Grand Avenue,,(817) 722-1401,https://www.apple.com/retail/southlaketownsquare/,united-statessouthlaketownsquare,TRUE,en-US,Southlake Town Square,260 Grand Avenue,,Texas,Southlake,76092,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",32.943821,-97.130591,20220621,Tuesday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,Southlake,Southlake Town Square,260 Grand Avenue,,(817) 722-1401,https://www.apple.com/retail/southlaketownsquare/,united-statessouthlaketownsquare,TRUE,en-US,Southlake Town Square,260 Grand Avenue,,Texas,Southlake,76092,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",32.943821,-97.130591,20220622,Wednesday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,Southlake,Southlake Town Square,260 Grand Avenue,,(817) 722-1401,https://www.apple.com/retail/southlaketownsquare/,united-statessouthlaketownsquare,TRUE,en-US,Southlake Town Square,260 Grand Avenue,,Texas,Southlake,76092,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",32.943821,-97.130591,20220623,Thursday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,Southlake,Southlake Town Square,260 Grand Avenue,,(817) 722-1401,https://www.apple.com/retail/southlaketownsquare/,united-statessouthlaketownsquare,TRUE,en-US,Southlake Town Square,260 Grand Avenue,,Texas,Southlake,76092,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",32.943821,-97.130591,20220624,Friday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,Southlake,Southlake Town Square,260 Grand Avenue,,(817) 722-1401,https://www.apple.com/retail/southlaketownsquare/,united-statessouthlaketownsquare,TRUE,en-US,Southlake Town Square,260 Grand Avenue,,Texas,Southlake,76092,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",32.943821,-97.130591,20220625,Saturday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,Sugar Land,First Colony Mall,16535 Southwest Freeway,,(281) 269-3410,https://www.apple.com/retail/firstcolonymall/,united-statesfirstcolonymall,TRUE,en-US,First Colony Mall,16535 Southwest Freeway,,Texas,Sugar Land,77479,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",29.59141,-95.625,20220619,Sunday,11:00 a.m. - 6:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,Sugar Land,First Colony Mall,16535 Southwest Freeway,,(281) 269-3410,https://www.apple.com/retail/firstcolonymall/,united-statesfirstcolonymall,TRUE,en-US,First Colony Mall,16535 Southwest Freeway,,Texas,Sugar Land,77479,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",29.59141,-95.625,20220620,Monday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,Sugar Land,First Colony Mall,16535 Southwest Freeway,,(281) 269-3410,https://www.apple.com/retail/firstcolonymall/,united-statesfirstcolonymall,TRUE,en-US,First Colony Mall,16535 Southwest Freeway,,Texas,Sugar Land,77479,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",29.59141,-95.625,20220621,Tuesday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,Sugar Land,First Colony Mall,16535 Southwest Freeway,,(281) 269-3410,https://www.apple.com/retail/firstcolonymall/,united-statesfirstcolonymall,TRUE,en-US,First Colony Mall,16535 Southwest Freeway,,Texas,Sugar Land,77479,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",29.59141,-95.625,20220622,Wednesday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,Sugar Land,First Colony Mall,16535 Southwest Freeway,,(281) 269-3410,https://www.apple.com/retail/firstcolonymall/,united-statesfirstcolonymall,TRUE,en-US,First Colony Mall,16535 Southwest Freeway,,Texas,Sugar Land,77479,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",29.59141,-95.625,20220623,Thursday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,Sugar Land,First Colony Mall,16535 Southwest Freeway,,(281) 269-3410,https://www.apple.com/retail/firstcolonymall/,united-statesfirstcolonymall,TRUE,en-US,First Colony Mall,16535 Southwest Freeway,,Texas,Sugar Land,77479,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",29.59141,-95.625,20220624,Friday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,Sugar Land,First Colony Mall,16535 Southwest Freeway,,(281) 269-3410,https://www.apple.com/retail/firstcolonymall/,united-statesfirstcolonymall,TRUE,en-US,First Colony Mall,16535 Southwest Freeway,,Texas,Sugar Land,77479,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",29.59141,-95.625,20220625,Saturday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,The Woodlands,The Woodlands,1201 Lake Woodlands Drive,,(281) 203-6870,https://www.apple.com/retail/thewoodlands/,united-statesthewoodlands,TRUE,en-US,The Woodlands,1201 Lake Woodlands Drive,,Texas,The Woodlands,77380,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",30.1645,-95.4555,20220619,Sunday,11:00 a.m. - 6:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,The Woodlands,The Woodlands,1201 Lake Woodlands Drive,,(281) 203-6870,https://www.apple.com/retail/thewoodlands/,united-statesthewoodlands,TRUE,en-US,The Woodlands,1201 Lake Woodlands Drive,,Texas,The Woodlands,77380,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",30.1645,-95.4555,20220620,Monday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,The Woodlands,The Woodlands,1201 Lake Woodlands Drive,,(281) 203-6870,https://www.apple.com/retail/thewoodlands/,united-statesthewoodlands,TRUE,en-US,The Woodlands,1201 Lake Woodlands Drive,,Texas,The Woodlands,77380,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",30.1645,-95.4555,20220621,Tuesday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,The Woodlands,The Woodlands,1201 Lake Woodlands Drive,,(281) 203-6870,https://www.apple.com/retail/thewoodlands/,united-statesthewoodlands,TRUE,en-US,The Woodlands,1201 Lake Woodlands Drive,,Texas,The Woodlands,77380,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",30.1645,-95.4555,20220622,Wednesday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,The Woodlands,The Woodlands,1201 Lake Woodlands Drive,,(281) 203-6870,https://www.apple.com/retail/thewoodlands/,united-statesthewoodlands,TRUE,en-US,The Woodlands,1201 Lake Woodlands Drive,,Texas,The Woodlands,77380,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",30.1645,-95.4555,20220623,Thursday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,The Woodlands,The Woodlands,1201 Lake Woodlands Drive,,(281) 203-6870,https://www.apple.com/retail/thewoodlands/,united-statesthewoodlands,TRUE,en-US,The Woodlands,1201 Lake Woodlands Drive,,Texas,The Woodlands,77380,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",30.1645,-95.4555,20220624,Friday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Texas,The Woodlands,The Woodlands,1201 Lake Woodlands Drive,,(281) 203-6870,https://www.apple.com/retail/thewoodlands/,united-statesthewoodlands,TRUE,en-US,The Woodlands,1201 Lake Woodlands Drive,,Texas,The Woodlands,77380,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",30.1645,-95.4555,20220625,Saturday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Farmington,Station Park,148 N. East Promontory,,(801) 218-9501,https://www.apple.com/retail/stationpark/,united-statesstationpark,TRUE,en-US,Station Park,148 N. East Promontory,,Utah,Farmington,84025,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.983221,-111.906456,20220619,Sunday,12:00 p.m. - 6:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Farmington,Station Park,148 N. East Promontory,,(801) 218-9501,https://www.apple.com/retail/stationpark/,united-statesstationpark,TRUE,en-US,Station Park,148 N. East Promontory,,Utah,Farmington,84025,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.983221,-111.906456,20220620,Monday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Farmington,Station Park,148 N. East Promontory,,(801) 218-9501,https://www.apple.com/retail/stationpark/,united-statesstationpark,TRUE,en-US,Station Park,148 N. East Promontory,,Utah,Farmington,84025,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.983221,-111.906456,20220621,Tuesday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Farmington,Station Park,148 N. East Promontory,,(801) 218-9501,https://www.apple.com/retail/stationpark/,united-statesstationpark,TRUE,en-US,Station Park,148 N. East Promontory,,Utah,Farmington,84025,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.983221,-111.906456,20220622,Wednesday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Farmington,Station Park,148 N. East Promontory,,(801) 218-9501,https://www.apple.com/retail/stationpark/,united-statesstationpark,TRUE,en-US,Station Park,148 N. East Promontory,,Utah,Farmington,84025,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.983221,-111.906456,20220623,Thursday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Farmington,Station Park,148 N. East Promontory,,(801) 218-9501,https://www.apple.com/retail/stationpark/,united-statesstationpark,TRUE,en-US,Station Park,148 N. East Promontory,,Utah,Farmington,84025,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.983221,-111.906456,20220624,Friday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Farmington,Station Park,148 N. East Promontory,,(801) 218-9501,https://www.apple.com/retail/stationpark/,united-statesstationpark,TRUE,en-US,Station Park,148 N. East Promontory,,Utah,Farmington,84025,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.983221,-111.906456,20220625,Saturday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Murray,Fashion Place,6191 S State Street,,(801) 905-4410,https://www.apple.com/retail/fashionplace/,united-statesfashionplace,TRUE,en-US,Fashion Place,6191 S State Street,,Utah,Murray,84107,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.636147,-111.8876,20220619,Sunday,12:00 p.m. - 6:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Murray,Fashion Place,6191 S State Street,,(801) 905-4410,https://www.apple.com/retail/fashionplace/,united-statesfashionplace,TRUE,en-US,Fashion Place,6191 S State Street,,Utah,Murray,84107,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.636147,-111.8876,20220620,Monday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Murray,Fashion Place,6191 S State Street,,(801) 905-4410,https://www.apple.com/retail/fashionplace/,united-statesfashionplace,TRUE,en-US,Fashion Place,6191 S State Street,,Utah,Murray,84107,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.636147,-111.8876,20220621,Tuesday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Murray,Fashion Place,6191 S State Street,,(801) 905-4410,https://www.apple.com/retail/fashionplace/,united-statesfashionplace,TRUE,en-US,Fashion Place,6191 S State Street,,Utah,Murray,84107,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.636147,-111.8876,20220622,Wednesday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Murray,Fashion Place,6191 S State Street,,(801) 905-4410,https://www.apple.com/retail/fashionplace/,united-statesfashionplace,TRUE,en-US,Fashion Place,6191 S State Street,,Utah,Murray,84107,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.636147,-111.8876,20220623,Thursday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Murray,Fashion Place,6191 S State Street,,(801) 905-4410,https://www.apple.com/retail/fashionplace/,united-statesfashionplace,TRUE,en-US,Fashion Place,6191 S State Street,,Utah,Murray,84107,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.636147,-111.8876,20220624,Friday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Murray,Fashion Place,6191 S State Street,,(801) 905-4410,https://www.apple.com/retail/fashionplace/,united-statesfashionplace,TRUE,en-US,Fashion Place,6191 S State Street,,Utah,Murray,84107,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.636147,-111.8876,20220625,Saturday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Salt Lake City,City Creek Center,50 South Main Street,,(801) 456-9400,https://www.apple.com/retail/citycreekcenter/,united-statescitycreekcenter,TRUE,en-US,City Creek Center,50 South Main Street,,Utah,Salt Lake City,84101,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.768413,-111.892042,20220619,Sunday,Closed,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Salt Lake City,City Creek Center,50 South Main Street,,(801) 456-9400,https://www.apple.com/retail/citycreekcenter/,united-statescitycreekcenter,TRUE,en-US,City Creek Center,50 South Main Street,,Utah,Salt Lake City,84101,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.768413,-111.892042,20220620,Monday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Salt Lake City,City Creek Center,50 South Main Street,,(801) 456-9400,https://www.apple.com/retail/citycreekcenter/,united-statescitycreekcenter,TRUE,en-US,City Creek Center,50 South Main Street,,Utah,Salt Lake City,84101,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.768413,-111.892042,20220621,Tuesday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Salt Lake City,City Creek Center,50 South Main Street,,(801) 456-9400,https://www.apple.com/retail/citycreekcenter/,united-statescitycreekcenter,TRUE,en-US,City Creek Center,50 South Main Street,,Utah,Salt Lake City,84101,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.768413,-111.892042,20220622,Wednesday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Salt Lake City,City Creek Center,50 South Main Street,,(801) 456-9400,https://www.apple.com/retail/citycreekcenter/,united-statescitycreekcenter,TRUE,en-US,City Creek Center,50 South Main Street,,Utah,Salt Lake City,84101,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.768413,-111.892042,20220623,Thursday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Salt Lake City,City Creek Center,50 South Main Street,,(801) 456-9400,https://www.apple.com/retail/citycreekcenter/,united-statescitycreekcenter,TRUE,en-US,City Creek Center,50 South Main Street,,Utah,Salt Lake City,84101,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.768413,-111.892042,20220624,Friday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Utah,Salt Lake City,City Creek Center,50 South Main Street,,(801) 456-9400,https://www.apple.com/retail/citycreekcenter/,united-statescitycreekcenter,TRUE,en-US,City Creek Center,50 South Main Street,,Utah,Salt Lake City,84101,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",40.768413,-111.892042,20220625,Saturday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Arlington,Clarendon,2700 Clarendon Boulevard,,(703) 236-7970,https://www.apple.com/retail/clarendon/,united-statesclarendon,TRUE,en-US,Clarendon,2700 Clarendon Boulevard,,Virginia,Arlington,22201,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.887929036182,-77.091042977517,20220619,Sunday,11:00 a.m. - 6:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Arlington,Clarendon,2700 Clarendon Boulevard,,(703) 236-7970,https://www.apple.com/retail/clarendon/,united-statesclarendon,TRUE,en-US,Clarendon,2700 Clarendon Boulevard,,Virginia,Arlington,22201,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.887929036182,-77.091042977517,20220620,Monday,9:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Arlington,Clarendon,2700 Clarendon Boulevard,,(703) 236-7970,https://www.apple.com/retail/clarendon/,united-statesclarendon,TRUE,en-US,Clarendon,2700 Clarendon Boulevard,,Virginia,Arlington,22201,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.887929036182,-77.091042977517,20220621,Tuesday,9:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Arlington,Clarendon,2700 Clarendon Boulevard,,(703) 236-7970,https://www.apple.com/retail/clarendon/,united-statesclarendon,TRUE,en-US,Clarendon,2700 Clarendon Boulevard,,Virginia,Arlington,22201,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.887929036182,-77.091042977517,20220622,Wednesday,9:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Arlington,Clarendon,2700 Clarendon Boulevard,,(703) 236-7970,https://www.apple.com/retail/clarendon/,united-statesclarendon,TRUE,en-US,Clarendon,2700 Clarendon Boulevard,,Virginia,Arlington,22201,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.887929036182,-77.091042977517,20220623,Thursday,9:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Arlington,Clarendon,2700 Clarendon Boulevard,,(703) 236-7970,https://www.apple.com/retail/clarendon/,united-statesclarendon,TRUE,en-US,Clarendon,2700 Clarendon Boulevard,,Virginia,Arlington,22201,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.887929036182,-77.091042977517,20220624,Friday,9:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Arlington,Clarendon,2700 Clarendon Boulevard,,(703) 236-7970,https://www.apple.com/retail/clarendon/,united-statesclarendon,TRUE,en-US,Clarendon,2700 Clarendon Boulevard,,Virginia,Arlington,22201,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.887929036182,-77.091042977517,20220625,Saturday,9:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Arlington,Pentagon City,1100 South Hayes Street,,(703) 236-1550,https://www.apple.com/retail/pentagoncity/,united-statespentagoncity,TRUE,en-US,Pentagon City,1100 South Hayes Street,,Virginia,Arlington,22202,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.86311,-77.06122,20220619,Sunday,11:00 a.m. - 6:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Arlington,Pentagon City,1100 South Hayes Street,,(703) 236-1550,https://www.apple.com/retail/pentagoncity/,united-statespentagoncity,TRUE,en-US,Pentagon City,1100 South Hayes Street,,Virginia,Arlington,22202,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.86311,-77.06122,20220620,Monday,10:00 a.m. - 8:00 p.m.,True,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Arlington,Pentagon City,1100 South Hayes Street,,(703) 236-1550,https://www.apple.com/retail/pentagoncity/,united-statespentagoncity,TRUE,en-US,Pentagon City,1100 South Hayes Street,,Virginia,Arlington,22202,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.86311,-77.06122,20220621,Tuesday,10:00 a.m. - 8:00 p.m.,True,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Arlington,Pentagon City,1100 South Hayes Street,,(703) 236-1550,https://www.apple.com/retail/pentagoncity/,united-statespentagoncity,TRUE,en-US,Pentagon City,1100 South Hayes Street,,Virginia,Arlington,22202,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.86311,-77.06122,20220622,Wednesday,10:00 a.m. - 8:00 p.m.,True,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Arlington,Pentagon City,1100 South Hayes Street,,(703) 236-1550,https://www.apple.com/retail/pentagoncity/,united-statespentagoncity,TRUE,en-US,Pentagon City,1100 South Hayes Street,,Virginia,Arlington,22202,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.86311,-77.06122,20220623,Thursday,10:00 a.m. - 8:00 p.m.,True,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Arlington,Pentagon City,1100 South Hayes Street,,(703) 236-1550,https://www.apple.com/retail/pentagoncity/,united-statespentagoncity,TRUE,en-US,Pentagon City,1100 South Hayes Street,,Virginia,Arlington,22202,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.86311,-77.06122,20220624,Friday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Arlington,Pentagon City,1100 South Hayes Street,,(703) 236-1550,https://www.apple.com/retail/pentagoncity/,united-statespentagoncity,TRUE,en-US,Pentagon City,1100 South Hayes Street,,Virginia,Arlington,22202,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.86311,-77.06122,20220625,Saturday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Fairfax,Fair Oaks,11750 Fair Oaks,,(703) 251-7400,https://www.apple.com/retail/fairoaks/,united-statesfairoaks,TRUE,en-US,Fair Oaks,11750 Fair Oaks,,Virginia,Fairfax,22033,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.8626,-77.359,20220619,Sunday,11:00 a.m. - 7:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Fairfax,Fair Oaks,11750 Fair Oaks,,(703) 251-7400,https://www.apple.com/retail/fairoaks/,united-statesfairoaks,TRUE,en-US,Fair Oaks,11750 Fair Oaks,,Virginia,Fairfax,22033,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.8626,-77.359,20220620,Monday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Fairfax,Fair Oaks,11750 Fair Oaks,,(703) 251-7400,https://www.apple.com/retail/fairoaks/,united-statesfairoaks,TRUE,en-US,Fair Oaks,11750 Fair Oaks,,Virginia,Fairfax,22033,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.8626,-77.359,20220621,Tuesday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Fairfax,Fair Oaks,11750 Fair Oaks,,(703) 251-7400,https://www.apple.com/retail/fairoaks/,united-statesfairoaks,TRUE,en-US,Fair Oaks,11750 Fair Oaks,,Virginia,Fairfax,22033,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.8626,-77.359,20220622,Wednesday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Fairfax,Fair Oaks,11750 Fair Oaks,,(703) 251-7400,https://www.apple.com/retail/fairoaks/,united-statesfairoaks,TRUE,en-US,Fair Oaks,11750 Fair Oaks,,Virginia,Fairfax,22033,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.8626,-77.359,20220623,Thursday,10:00 a.m. - 8:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Fairfax,Fair Oaks,11750 Fair Oaks,,(703) 251-7400,https://www.apple.com/retail/fairoaks/,united-statesfairoaks,TRUE,en-US,Fair Oaks,11750 Fair Oaks,,Virginia,Fairfax,22033,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.8626,-77.359,20220624,Friday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,Fairfax,Fair Oaks,11750 Fair Oaks,,(703) 251-7400,https://www.apple.com/retail/fairoaks/,united-statesfairoaks,TRUE,en-US,Fair Oaks,11750 Fair Oaks,,Virginia,Fairfax,22033,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.8626,-77.359,20220625,Saturday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,McLean,Tysons Corner,1961 Chain Bridge Road,,(703) 336-8450,https://www.apple.com/retail/tysonscorner/,united-statestysonscorner,TRUE,en-US,Tysons Corner,1961 Chain Bridge Road,,Virginia,McLean,22102,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.91673,-77.22321,20220619,Sunday,11:00 a.m. - 7:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,McLean,Tysons Corner,1961 Chain Bridge Road,,(703) 336-8450,https://www.apple.com/retail/tysonscorner/,united-statestysonscorner,TRUE,en-US,Tysons Corner,1961 Chain Bridge Road,,Virginia,McLean,22102,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.91673,-77.22321,20220620,Monday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,McLean,Tysons Corner,1961 Chain Bridge Road,,(703) 336-8450,https://www.apple.com/retail/tysonscorner/,united-statestysonscorner,TRUE,en-US,Tysons Corner,1961 Chain Bridge Road,,Virginia,McLean,22102,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.91673,-77.22321,20220621,Tuesday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
United States,Virginia,McLean,Tysons Corner,1961 Chain Bridge Road,,(703) 336-8450,https://www.apple.com/retail/tysonscorner/,united-statestysonscorner,TRUE,en-US,Tysons Corner,1961 Chain Bridge Road,,Virginia,McLean,22102,"<p>Please note that face masks are recommended while visiting this location. If you need one, just ask.</p>",38.91673,-77.22321,20220622,Wednesday,10:00 a.m. - 9:00 p.m.,False,FALSE,2022.06.20D01:04:38.914313000
